72000,1.0386e-06,0.18535,0.24709,0.21959,0.14636,0.078044,0.034679,0.013208,0.0044019,0.001304,0.00034767,0.93048,12223,1200,1.5965e-06,1.2745e-12,6.7825e-19,2.7071e-25,8.6441e-32,2.3001e-38,5.246e-45,1.0469e-51,1.8572e-58,2.9651e-65,1.5965e-06,0,0,0,0,0
1.44e+05,9.8808e-07,0.20075,0.2546,0.21526,0.1365,0.069243,0.029272,0.010606,0.0033628,0.00094772,0.00024038,0.92085,11570,1200,1.5189e-06,1.1535e-12,5.84e-19,2.2176e-25,6.7364e-32,1.7053e-38,3.7002e-45,7.0251e-52,1.1856e-58,1.8007e-65,1.5189e-06,0,0,0,0,0
2.16e+05,1.0178e-06,0.19161,0.2503,0.21799,0.14239,0.074402,0.032398,0.012092,0.0039492,0.0011465,0.00029954,0.92666,11954,1200,1.5645e-06,1.2239e-12,6.3828e-19,2.4966e-25,7.812e-32,2.037e-38,4.5529e-45,8.9041e-52,1.5479e-58,2.4217e-65,1.5645e-06,0,0,0,0,0
2.88e+05,1.0364e-06,0.18602,0.24744,0.21943,0.14594,0.07765,0.03443,0.013085,0.0043514,0.0012863,0.00034219,0.93008,12194,1200,1.5931e-06,1.269e-12,6.7386e-19,2.6838e-25,8.5511e-32,2.2705e-38,5.1672e-45,1.029e-51,1.8214e-58,2.9017e-65,1.5931e-06,0,0,0,0,0
3.6e+05,1.0463e-06,0.18308,0.24586,0.22011,0.14779,0.079388,0.035537,0.013635,0.0045776,0.001366,0.00036689,0.93183,12322,1200,1.6083e-06,1.2933e-12,6.9337e-19,2.7879e-25,8.9676e-32,2.4038e-38,5.5229e-45,1.1103e-51,1.9842e-58,3.1912e-65,1.6083e-06,0,0,0,0,0
4.32e+05,1.059e-06,0.17934,0.24378,0.22091,0.15014,0.081632,0.036987,0.014364,0.0048813,0.0014745,0.00040084,0.93403,12487,1200,1.6279e-06,1.3251e-12,7.1906e-19,2.9265e-25,9.5283e-32,2.5852e-38,6.0123e-45,1.2235e-51,2.213e-58,3.6027e-65,1.6279e-06,0,0,0,0,0
5.04e+05,1.0296e-06,0.18806,0.24851,0.21892,0.14465,0.076458,0.033678,0.012715,0.0042007,0.0012335,0.00032601,0.92884,12106,1200,1.5826e-06,1.2524e-12,6.6067e-19,2.614e-25,8.2739e-32,2.1824e-38,4.9342e-45,9.7612e-52,1.7165e-58,2.7166e-65,1.5826e-06,0,0,0,0,0
5.76e+05,1.0224e-06,0.19022,0.24961,0.21836,0.14327,0.075199,0.032892,0.012332,0.0040455,0.0011797,0.0003096,0.92752,12013,1200,1.5716e-06,1.2349e-12,6.4691e-19,2.5417e-25,7.9888e-32,2.0925e-38,4.6978e-45,9.2286e-52,1.6115e-58,2.5326e-65,1.5716e-06,0,0,0,0,0
6.48e+05,1.0384e-06,0.18542,0.24712,0.21957,0.14632,0.078003,0.034653,0.013196,0.0043967,0.0013022,0.0003471,0.93044,12220,1200,1.5962e-06,1.2739e-12,6.7779e-19,2.7047e-25,8.6344e-32,2.297e-38,5.2378e-45,1.0451e-51,1.8535e-58,2.9585e-65,1.5962e-06,0,0,0,0,0
7.2e+05,1.0008e-06,0.19679,0.2528,0.2165,0.13906,0.071453,0.030596,0.01123,0.0036064,0.0010295,0.0002645,0.9234,11735,1200,1.5385e-06,1.1835e-12,6.0693e-19,2.3344e-25,7.183e-32,1.8418e-38,4.0481e-45,7.785e-52,1.3308e-58,2.0474e-65,1.5385e-06,0,0,0,0,0
