72000,1.0375e-06,0.18567,0.24726,0.21951,0.14616,0.077854,0.034559,0.013149,0.0043775,0.0012954,0.00034502,0.93029,12207,1202,1.5949e-06,1.2718e-12,6.7613e-19,2.6959e-25,8.5991e-32,2.2858e-38,5.2079e-45,1.0382e-51,1.8398e-58,2.9343e-65,1.5949e-06,0,0,0,0,0
1.44e+05,9.9968e-07,0.19715,0.25297,0.21639,0.13883,0.071251,0.030474,0.011172,0.0035837,0.0010218,0.00026223,0.92317,11718,1202,1.5367e-06,1.1807e-12,6.0482e-19,2.3236e-25,7.1414e-32,1.8291e-38,4.0153e-45,7.713e-52,1.317e-58,2.0238e-65,1.5367e-06,0,0,0,0,0
2.16e+05,1.0103e-06,0.19389,0.25142,0.21735,0.14092,0.073094,0.031594,0.011705,0.0037946,0.0010934,0.00028358,0.92524,11855,1202,1.553e-06,1.2059e-12,6.2427e-19,2.4237e-25,7.5282e-32,1.9486e-38,4.323e-45,8.3921e-52,1.4481e-58,2.2489e-65,1.553e-06,0,0,0,0,0
2.88e+05,1.0377e-06,0.18563,0.24723,0.21952,0.14619,0.077881,0.034576,0.013157,0.004381,0.0012966,0.00034539,0.93031,12209,1202,1.5951e-06,1.2722e-12,6.7643e-19,2.6975e-25,8.6055e-32,2.2878e-38,5.2133e-45,1.0395e-51,1.8423e-58,2.9387e-65,1.5951e-06,0,0,0,0,0
3.6e+05,1.0485e-06,0.18242,0.2455,0.22026,0.14821,0.079782,0.03579,0.013761,0.0046299,0.0013846,0.00037268,0.93222,12349,1202,1.6118e-06,1.2989e-12,6.9784e-19,2.8119e-25,9.0642e-32,2.4349e-38,5.6064e-45,1.1295e-51,2.0228e-58,3.2603e-65,1.6118e-06,0,0,0,0,0
4.32e+05,1.0614e-06,0.17864,0.24338,0.22105,0.15057,0.082054,0.037262,0.014504,0.00494,0.0014956,0.0004075,0.93444,12516,1202,1.6316e-06,1.3311e-12,7.2396e-19,2.9531e-25,9.6366e-32,2.6206e-38,6.1083e-45,1.2458e-51,2.2586e-58,3.6851e-65,1.6316e-06,0,0,0,0,0
5.04e+05,1.0184e-06,0.19142,0.25021,0.21804,0.14251,0.07451,0.032465,0.012125,0.0039622,0.0011509,0.00030088,0.92678,11960,1202,1.5655e-06,1.2254e-12,6.3945e-19,2.5026e-25,7.8358e-32,2.0445e-38,4.5723e-45,8.9475e-52,1.5564e-58,2.4365e-65,1.5655e-06,0,0,0,0,0
5.76e+05,1.0289e-06,0.18824,0.2486,0.21888,0.14453,0.076349,0.03361,0.012682,0.0041872,0.0012288,0.00032457,0.92873,12096,1202,1.5817e-06,1.2508e-12,6.5948e-19,2.6077e-25,8.249e-32,2.1746e-38,4.9135e-45,9.7144e-52,1.7072e-58,2.7003e-65,1.5817e-06,0,0,0,0,0
6.48e+05,1.0396e-06,0.18505,0.24693,0.21966,0.14655,0.07822,0.034791,0.013264,0.0044247,0.001312,0.00035014,0.93066,12234,1202,1.5981e-06,1.2769e-12,6.8022e-19,2.7176e-25,8.686e-32,2.3135e-38,5.2817e-45,1.0551e-51,1.8735e-58,2.9939e-65,1.5981e-06,0,0,0,0,0
7.2e+05,9.9071e-07,0.19993,0.25423,0.21552,0.13703,0.069697,0.029542,0.010733,0.003412,0.00096414,0.0002452,0.92138,11602,1202,1.5229e-06,1.1596e-12,5.8868e-19,2.2413e-25,6.8265e-32,1.7327e-38,3.7697e-45,7.1761e-52,1.2143e-58,1.8493e-65,1.5229e-06,0,0,0,0,0
7.92e+05,1.0187e-06,0.19132,0.25016,0.21807,0.14257,0.074564,0.032499,0.012141,0.0039687,0.0011532,0.00030156,0.92684,11965,1201,1.566e-06,1.2261e-12,6.4003e-19,2.5057e-25,7.8477e-32,2.0482e-38,4.5821e-45,8.9692e-52,1.5606e-58,2.4439e-65,1.566e-06,0,1,0,0,0
8.64e+05,1.0356e-06,0.18625,0.24756,0.21937,0.14579,0.077515,0.034344,0.013043,0.0043341,0.0012802,0.00034032,0.92994,12183,1201,1.5919e-06,1.2671e-12,6.7235e-19,2.6758e-25,8.5193e-32,2.2603e-38,5.1403e-45,1.0229e-51,1.8092e-58,2.8801e-65,1.5919e-06,0,1,0,0,0
9.36e+05,1.0069e-06,0.19494,0.25192,0.21705,0.14025,0.072501,0.031232,0.011532,0.0037259,0.00107,0.00027657,0.92458,11812,1201,1.5478e-06,1.1978e-12,6.1798e-19,2.3912e-25,7.4022e-32,1.9095e-38,4.2221e-45,8.1685e-52,1.4048e-58,2.1743e-65,1.5478e-06,0,1,0,0,0
1.008e+06,1.0125e-06,0.19321,0.25109,0.21754,0.14136,0.073485,0.031833,0.01182,0.0038404,0.0011091,0.00028827,0.92567,11885,1201,1.5565e-06,1.2113e-12,6.2844e-19,2.4453e-25,7.6121e-32,1.9747e-38,4.3907e-45,8.5424e-52,1.4773e-58,2.2994e-65,1.5565e-06,0,1,0,0,0
1.08e+06,1.0452e-06,0.1834,0.24604,0.22004,0.14759,0.079198,0.035415,0.013574,0.0045524,0.0013571,0.00036412,0.93164,12307,1201,1.6066e-06,1.2907e-12,6.9122e-19,2.7764e-25,8.9213e-32,2.3889e-38,5.483e-45,1.1012e-51,1.9658e-58,3.1583e-65,1.6067e-06,0,1,0,0,0
1.152e+06,1.0055e-06,0.19536,0.25213,0.21692,0.13998,0.072259,0.031085,0.011462,0.0036981,0.0010606,0.00027375,0.92431,11794,1201,1.5456e-06,1.1945e-12,6.1542e-19,2.378e-25,7.3511e-32,1.8937e-38,4.1814e-45,8.0786e-52,1.3874e-58,2.1444e-65,1.5456e-06,0,1,0,0,0
1.224e+06,9.9937e-07,0.19725,0.25301,0.21636,0.13876,0.071198,0.030442,0.011157,0.0035777,0.0010198,0.00026163,0.92311,11715,1201,1.5362e-06,1.18e-12,6.0426e-19,2.3207e-25,7.1304e-32,1.8257e-38,4.0066e-45,7.694e-52,1.3133e-58,2.0176e-65,1.5362e-06,0,2,0,0,0
1.296e+06,1.0238e-06,0.18978,0.24939,0.21848,0.14355,0.075456,0.033052,0.01241,0.0040769,0.0011905,0.00031289,0.92779,12031,1201,1.5738e-06,1.2385e-12,6.4971e-19,2.5563e-25,8.0464e-32,2.1106e-38,4.7453e-45,9.3353e-52,1.6325e-58,2.5692e-65,1.5738e-06,0,2,0,0,0
1.368e+06,1.0464e-06,0.18304,0.24584,0.22012,0.14782,0.079415,0.035554,0.013644,0.0045812,0.0013673,0.00036729,0.93186,12323,1201,1.6086e-06,1.2937e-12,6.9367e-19,2.7895e-25,8.9742e-32,2.4059e-38,5.5287e-45,1.1116e-51,1.9868e-58,3.1959e-65,1.6086e-06,0,2,0,0,0
1.44e+06,1.0518e-06,0.18144,0.24496,0.22047,0.14882,0.080367,0.036166,0.01395,0.0047084,0.0014126,0.00038141,0.9328,12393,1201,1.6169e-06,1.3071e-12,7.045e-19,2.8477e-25,9.2089e-32,2.4816e-38,5.7321e-45,1.1585e-51,2.0813e-58,3.3652e-65,1.6169e-06,0,2,0,0,0
1.512e+06,9.9674e-07,0.19806,0.25339,0.21611,0.13824,0.070742,0.030167,0.011027,0.0035268,0.0010027,0.00025655,0.92259,11682,1200,1.5322e-06,1.1738e-12,5.995e-19,2.2964e-25,7.037e-32,1.797e-38,3.9334e-45,7.5334e-52,1.2825e-58,1.9651e-65,1.5322e-06,0,2,0,1,0
1.584e+06,1.0254e-06,0.18931,0.24915,0.2186,0.14385,0.075727,0.033221,0.012492,0.0041101,0.001202,0.0003164,0.92808,12052,1200,1.5762e-06,1.2422e-12,6.5266e-19,2.5718e-25,8.1074e-32,2.1298e-38,4.7957e-45,9.4488e-52,1.6548e-58,2.6083e-65,1.5762e-06,0,2,0,1,0
1.656e+06,1.0221e-06,0.19029,0.24965,0.21834,0.14322,0.075159,0.032867,0.01232,0.0040406,0.001178,0.00030908,0.92747,12010,1200,1.5712e-06,1.2343e-12,6.4647e-19,2.5393e-25,7.9797e-32,2.0896e-38,4.6903e-45,9.2119e-52,1.6082e-58,2.5268e-65,1.5712e-06,0,2,0,1,0
1.728e+06,1.0342e-06,0.18667,0.24778,0.21927,0.14553,0.077271,0.03419,0.012967,0.004303,0.0012693,0.00033698,0.92969,12166,1200,1.5898e-06,1.2637e-12,6.6965e-19,2.6614e-25,8.4621e-32,2.2421e-38,5.0921e-45,1.0119e-51,1.7874e-58,2.8416e-65,1.5898e-06,0,2,0,1,0
1.8e+06,1.0344e-06,0.1866,0.24774,0.21929,0.14557,0.077311,0.034216,0.012979,0.0043082,0.0012711,0.00033753,0.92973,12169,1200,1.5901e-06,1.2642e-12,6.701e-19,2.6638e-25,8.4716e-32,2.2451e-38,5.1001e-45,1.0137e-51,1.791e-58,2.848e-65,1.5901e-06,0,2,0,1,0
1.872e+06,1.0218e-06,0.19039,0.24969,0.21832,0.14316,0.075105,0.032834,0.012303,0.004034,0.0011757,0.00030839,0.92742,12006,1200,1.5707e-06,1.2336e-12,6.4588e-19,2.5363e-25,7.9676e-32,2.0858e-38,4.6804e-45,9.1896e-52,1.6038e-58,2.5192e-65,1.5707e-06,0,2,0,1,0
1.944e+06,1.0388e-06,0.18531,0.24706,0.2196,0.14639,0.078071,0.034696,0.013217,0.0044054,0.0013052,0.00034805,0.93051,12225,1200,1.5968e-06,1.2749e-12,6.7855e-19,2.7087e-25,8.6505e-32,2.3022e-38,5.2515e-45,1.0482e-51,1.8597e-58,2.9695e-65,1.5968e-06,0,2,0,1,0
2.016e+06,1.0032e-06,0.19608,0.25246,0.21671,0.13952,0.071856,0.03084,0.011345,0.003652,0.0010449,0.00026909,0.92386,11765,1200,1.5421e-06,1.189e-12,6.1116e-19,2.3561e-25,7.2667e-32,1.8676e-38,4.1143e-45,7.9306e-52,1.3588e-58,2.0954e-65,1.5421e-06,0,2,0,1,0
2.088e+06,1.0386e-06,0.18535,0.24709,0.21959,0.14636,0.078044,0.034679,0.013208,0.0044019,0.001304,0.00034767,0.93048,12223,1200,1.5965e-06,1.2745e-12,6.7825e-19,2.7071e-25,8.6441e-32,2.3001e-38,5.246e-45,1.0469e-51,1.8572e-58,2.9651e-65,1.5965e-06,0,2,0,1,0
2.16e+06,1.0089e-06,0.19432,0.25163,0.21723,0.14065,0.072851,0.031446,0.011634,0.0037664,0.0010838,0.00028069,0.92497,11838,1201,1.5509e-06,1.2026e-12,6.2169e-19,2.4104e-25,7.4764e-32,1.9325e-38,4.2815e-45,8.3e-52,1.4303e-58,2.2181e-65,1.5509e-06,0,2,0,1,0
2.232e+06,1.0374e-06,0.18572,0.24728,0.2195,0.14613,0.077827,0.034541,0.01314,0.004374,0.0012942,0.00034464,0.93026,12206,1201,1.5946e-06,1.2714e-12,6.7583e-19,2.6942e-25,8.5927e-32,2.2837e-38,5.2024e-45,1.037e-51,1.8374e-58,2.93e-65,1.5946e-06,0,2,0,1,0
2.304e+06,1.0169e-06,0.19189,0.25044,0.21791,0.14221,0.07424,0.032298,0.012044,0.0039299,0.0011398,0.00029752,0.92649,11941,1201,1.5631e-06,1.2217e-12,6.3654e-19,2.4875e-25,7.7764e-32,2.0259e-38,4.5239e-45,8.8393e-52,1.5352e-58,2.3997e-65,1.5631e-06,0,2,0,1,0
2.376e+06,1.0673e-06,0.17694,0.2424,0.22137,0.15163,0.083088,0.037941,0.01485,0.0050859,0.0015483,0.0004242,0.93542,12593,1201,1.6407e-06,1.3459e-12,7.3606e-19,3.0191e-25,9.9066e-32,2.7089e-38,6.3492e-45,1.3021e-51,2.3737e-58,3.8945e-65,1.6407e-06,0,2,0,1,0
2.448e+06,1.046e-06,0.18317,0.24591,0.22009,0.14774,0.079334,0.035502,0.013617,0.0045704,0.0013635,0.0003661,0.93178,12317,1201,1.6078e-06,1.2926e-12,6.9275e-19,2.7846e-25,8.9544e-32,2.3995e-38,5.5115e-45,1.1077e-51,1.9789e-58,3.1818e-65,1.6078e-06,0,2,0,1,0
2.52e+06,1.0488e-06,0.18233,0.24545,0.22028,0.14827,0.079837,0.035825,0.013779,0.0046372,0.0013872,0.00037349,0.93228,12354,1201,1.6122e-06,1.2997e-12,6.9846e-19,2.8152e-25,9.0776e-32,2.4392e-38,5.618e-45,1.1322e-51,2.0282e-58,3.2699e-65,1.6122e-06,0,2,0,1,0
2.592e+06,1.0426e-06,0.18418,0.24646,0.21986,0.1471,0.078736,0.03512,0.013427,0.0044918,0.0013357,0.00035746,0.93118,12273,1201,1.6026e-06,1.2842e-12,6.8601e-19,2.7485e-25,8.8096e-32,2.353e-38,5.3872e-45,1.0792e-51,1.9217e-58,3.0797e-65,1.6026e-06,0,2,0,1,0
2.664e+06,1.0357e-06,0.1862,0.24754,0.21938,0.14582,0.077542,0.034361,0.013051,0.0043375,0.0012814,0.0003407,0.92997,12185,1201,1.5921e-06,1.2675e-12,6.7266e-19,2.6774e-25,8.5256e-32,2.2623e-38,5.1456e-45,1.0241e-51,1.8116e-58,2.8844e-65,1.5921e-06,0,2,0,1,0
